Provinsi;Kab Kota;Kecamatan;Desa;Tanggal;Waktu;Satelit;Confidence;Latitude;Longitude;TN;TX;TAVG;RR;FF_AVG;;;
Kalimantan Timur;BERAU;Biatan;Biatan Ulu;01/08/2023;12:36 WIB;NASA-NOAA20;Medium;1,00000;55219;24.2;35.5;28.6;0.0;2.0;;;
Kalimantan Timur;BERAU;Biatan;Biatan Ulu;03/08/2023;11:57 WIB;NASA-NOAA20;Medium;1,00000;55809;24.0;36.1;29.5;0.0;2.0;;;
Kalimantan Timur;BERAU;Biatan;Biatan Ulu;07/08/2023;12:23 WIB;NASA-NOAA20;Medium;1,00000;55714;25.0;35.1;28.7;8888.0;2.0;;;
Kalimantan Timur;BERAU;Biatan;Biatan Ulu;13/08/2023;12:10 WIB;NASA-NOAA20;Medium;1,00000;56357;24.1;32.6;27.9;0.0;2.0;;;
Kalimantan Timur;BERAU;Biatan;Bukit Makmur Jaya;16/08/2023;12:53 WIB;NASA-NOAA20;Medium;1,00000;63051;24.0;32.6;26.7;9.2;1.0;;;
Kalimantan Timur;BERAU;Biduk-Biduk;Biduk-Biduk;09/08/2023;11:46 WIB;NASA-NOAA20;Medium;1,00000;26175;23.0;35.8;27.3;24.3;1.0;;;
Kalimantan Timur;BERAU;Biduk-Biduk;Biduk-Biduk;29/08/2023;12:10 WIB;NASA-NOAA20;Medium;1,00000;24725;23.8;33.6;29.0;0.0;2.0;;;
Kalimantan Timur;BERAU;Biduk-Biduk;Giring-Giring;13/07/2023;11:51 WIB;NASA-NOAA20;Medium;1,00000;1724;23.8;33.2;27.5;24.6;2.0;;;
Kalimantan Timur;BERAU;Biduk-Biduk;Pantai Harapan;01/08/2023;12:36 WIB;NASA-NOAA20;Medium;1,00000;31102;24.2;35.5;28.6;0.0;2.0;;;
Kalimantan Timur;BERAU;Biduk-Biduk;Teluk Sumbang;30/08/2023;11:51 WIB;NASA-NOAA20;Medium;1,00000;3902;24.0;36.2;29.2;0.0;2.0;;;
Kalimantan Timur;BERAU;Gunung Tabur;Batu-Batu;01/08/2023;12:36 WIB;NASA-NOAA20;Medium;2,00000;25119;24.2;35.5;28.6;0.0;2.0;;;
Kalimantan Timur;BERAU;Gunung Tabur;Batu-Batu;02/08/2023;12:16 WIB;NASA-NOAA20;Medium;2,00000;21051;23.8;35.2;28.8;0.0;2.0;;;
Kalimantan Timur;BERAU;Gunung Tabur;Batu-Batu;03/08/2023;11:57 WIB;NASA-NOAA20;Medium;2,00000;24557;24.0;36.1;29.5;0.0;2.0;;;
Kalimantan Timur;BERAU;Gunung Tabur;Batu-Batu;06/08/2023;12:42 WIB;NASA-NOAA20;Medium;2,00000;23187;24.0;35.2;28.4;0.0;1.0;;;
Kalimantan Timur;BERAU;Gunung Tabur;Batu-Batu;12/08/2023;12:29 WIB;NASA-NOAA20;Medium;2,00000;26483;23.2;32.2;27.5;0.0;1.0;;;
Kalimantan Timur;BERAU;Gunung Tabur;Batu-Batu;27/07/2023;12:29 WIB;NASA-NOAA20;Medium;2,00000;23255;24.0;33.4;28.1;0.0;2.0;;;
Kalimantan Timur;BERAU;Gunung Tabur;Batu-Batu;31/07/2023;00:11 WIB;NASA-NOAA20;Medium;2,00000;22585;22.8;36.5;27.8;0.0;2.0;;;
Kalimantan Timur;BERAU;Gunung Tabur;Birang;02/08/2023;12:16 WIB;NASA-NOAA20;Medium;2,00000;2668;23.8;35.2;28.8;0.0;2.0;;;
Kalimantan Timur;BERAU;Gunung Tabur;Birang;08/08/2023;12:04 WIB;NASA-NOAA20;Medium;2,00000;22405;23.5;36.0;28.7;8888.0;2.0;;;
Kalimantan Timur;BERAU;Gunung Tabur;Birang;10/08/2023;13:08 WIB;NASA-NOAA20;Medium;2,00000;5124;23.7;34.4;27.4;23.5;1.0;;;
Kalimantan Timur;BERAU;Gunung Tabur;Birang;15/08/2023;13:14 WIB;NASA-NOAA20;Medium;2,00000;43858;23.9;33.3;26.9;111.5;1.0;;;
Kalimantan Timur;BERAU;Gunung Tabur;Birang;28/08/2023;12:29 WIB;NASA-NOAA20;Medium;2,00000;51471;24.1;32.8;27.8;3.4;2.0;;;
Kalimantan Timur;BERAU;Gunung Tabur;Birang;30/08/2023;11:51 WIB;NASA-NOAA20;Medium;2,00000;22244;24.0;36.2;29.2;0.0;2.0;;;
Kalimantan Timur;BERAU;Gunung Tabur;Birang;31/08/2023;13:14 WIB;NASA-NOAA20;Medium;2,00000;23635;25.1;36.2;29.6;0.0;2.0;;;
Kalimantan Timur;BERAU;Gunung Tabur;Kelurahan Gunung Tabur;02/08/2023;12:16 WIB;NASA-NOAA20;Medium;2,00000;2186;23.8;35.2;28.8;0.0;2.0;;;
Kalimantan Timur;BERAU;Gunung Tabur;Kelurahan Gunung Tabur;08/08/2023;12:04 WIB;NASA-NOAA20;Medium;2,00000;49652;23.5;36.0;28.7;8888.0;2.0;;;
Kalimantan Timur;BERAU;Gunung Tabur;Kelurahan Gunung Tabur;21/08/2023;12:59 WIB;NASA-NOAA20;Medium;2,00000;22292;24.0;34.9;27.6;27.4;1.0;;;
Kalimantan Timur;BERAU;Gunung Tabur;Kelurahan Gunung Tabur;24/08/2023;12:04 WIB;NASA-NOAA20;Medium;2,00000;49737;23.8;34.5;27.4;8888.0;1.0;;;
Kalimantan Timur;BERAU;Gunung Tabur;Kelurahan Gunung Tabur;27/08/2023;12:48 WIB;NASA-NOAA20;Medium;2,00000;17919;23.6;34.2;28.3;;2.0;;;
Kalimantan Timur;BERAU;Gunung Tabur;Kelurahan Gunung Tabur;29/07/2023;11:51 WIB;NASA-NOAA20;Medium;2,00000;48034;22.4;34.0;27.6;0.0;2.0;;;
Kalimantan Timur;BERAU;Gunung Tabur;Maluang;01/08/2023;12:36 WIB;NASA-NOAA20;Medium;2,00000;24481;24.2;35.5;28.6;0.0;2.0;;;
Kalimantan Timur;BERAU;Gunung Tabur;Maluang;02/08/2023;12:16 WIB;NASA-NOAA20;Medium;2,00000;22443;23.8;35.2;28.8;0.0;2.0;;;
Kalimantan Timur;BERAU;Gunung Tabur;Maluang;05/08/2023;12:59 WIB;NASA-NOAA20;Medium;2,00000;23882;24.8;36.1;28.8;;1.0;;;
Kalimantan Timur;BERAU;Gunung Tabur;Maluang;08/08/2023;12:04 WIB;NASA-NOAA20;Medium;2,00000;4973;23.5;36.0;28.7;8888.0;2.0;;;
Kalimantan Timur;BERAU;Gunung Tabur;Maluang;27/08/2023;12:48 WIB;NASA-NOAA20;Medium;2,00000;20238;23.6;34.2;28.3;;2.0;;;
Kalimantan Timur;BERAU;Gunung Tabur;Maluang;31/08/2023;13:14 WIB;NASA-NOAA20;Medium;2,00000;22778;25.1;36.2;29.6;0.0;2.0;;;
Kalimantan Timur;BERAU;Gunung Tabur;Melati Jaya;02/07/2023;00:56 WIB;NASA-NOAA20;Medium;2,00000;32457;23.7;33.6;27.2;8888.0;1.0;;;
Kalimantan Timur;BERAU;Gunung Tabur;Melati Jaya;03/08/2023;00:56 WIB;NASA-NOAA20;Medium;2,00000;32481;24.0;36.1;29.5;0.0;2.0;;;
Kalimantan Timur;BERAU;Gunung Tabur;Melati Jaya;04/08/2023;00:39 WIB;NASA-NOAA20;Medium;2,00000;32656;24.6;35.6;28.6;0.0;1.0;;;
Kalimantan Timur;BERAU;Gunung Tabur;Melati Jaya;09/06/2023;12:27 WIB;NASA-NOAA20;Medium;2,00000;26679;23.6;33.6;27.9;41.3;1.0;;;
Kalimantan Timur;BERAU;Gunung Tabur;Melati Jaya;09/08/2023;00:43 WIB;NASA-NOAA20;Medium;2,00000;3263;23.0;35.8;27.3;24.3;1.0;;;
Kalimantan Timur;BERAU;Gunung Tabur;Melati Jaya;12/07/2023;12:10 WIB;NASA-NOAA20;Medium;2,00000;26155;23.0;34.1;27.8;0.0;2.0;;;
Kalimantan Timur;BERAU;Gunung Tabur;Melati Jaya;16/06/2023;00:56 WIB;NASA-NOAA20;Medium;2,00000;32688;23.6;33.4;26.7;8888.0;1.0;;;
Kalimantan Timur;BERAU;Gunung Tabur;Melati Jaya;24/08/2023;12:04 WIB;NASA-NOAA20;Medium;2,00000;24628;23.8;34.5;27.4;8888.0;1.0;;;
Kalimantan Timur;BERAU;Gunung Tabur;Melati Jaya;25/08/2023;00:43 WIB;NASA-NOAA20;Medium;2,00000;32414;23.8;34.5;27.2;1.0;2.0;;;
Kalimantan Timur;BERAU;Gunung Tabur;Melati Jaya;29/08/2023;01:09 WIB;NASA-NOAA20;Medium;2,00000;32723;23.8;33.6;29.0;0.0;2.0;;;
Kalimantan Timur;BERAU;Gunung Tabur;Melati Jaya;30/08/2023;11:51 WIB;NASA-NOAA20;Medium;2,00000;25123;24.0;36.2;29.2;0.0;2.0;;;
Kalimantan Timur;BERAU;Gunung Tabur;Merancang Ilir;02/08/2023;12:16 WIB;NASA-NOAA20;Medium;2,00000;24891;23.8;35.2;28.8;0.0;2.0;;;
Kalimantan Timur;BERAU;Gunung Tabur;Merancang Ilir;03/07/2023;00:39 WIB;NASA-NOAA20;Medium;2,00000;32528;23.7;28.6;25.3;8888.0;1.0;;;
Kalimantan Timur;BERAU;Gunung Tabur;Merancang Ilir;10/06/2023;01:09 WIB;NASA-NOAA20;Medium;2,00000;32427;24.3;33.4;28.3;;2.0;;;
Kalimantan Timur;BERAU;Gunung Tabur;Merancang Ilir;12/07/2023;01:09 WIB;NASA-NOAA20;Medium;2,00000;32451;23.0;34.1;27.8;0.0;2.0;;;
Kalimantan Timur;BERAU;Gunung Tabur;Merancang Ulu;24/06/2023;12:48 WIB;NASA-NOAA20;Medium;2,00000;22936;24.6;33.8;28.2;0.8;1.0;;;
Kalimantan Timur;BERAU;Gunung Tabur;Sambakungan;01/08/2023;12:36 WIB;NASA-NOAA20;Medium;2,00000;23417;24.2;35.5;28.6;0.0;2.0;;;
Kalimantan Timur;BERAU;Gunung Tabur;Sambakungan;02/08/2023;12:16 WIB;NASA-NOAA20;Medium;2,00000;24716;23.8;35.2;28.8;0.0;2.0;;;
Kalimantan Timur;BERAU;Gunung Tabur;Sambakungan;24/08/2023;12:04 WIB;NASA-NOAA20;Medium;2,00000;24155;23.8;34.5;27.4;8888.0;1.0;;;
Kalimantan Timur;BERAU;Gunung Tabur;Sambakungan;28/07/2023;12:10 WIB;NASA-NOAA20;Medium;2,00000;23946;23.8;34.2;27.9;;2.0;;;
Kalimantan Timur;BERAU;Gunung Tabur;Tasuk;01/08/2023;12:36 WIB;NASA-NOAA20;Medium;2,00000;21148;24.2;35.5;28.6;0.0;2.0;;;
Kalimantan Timur;BERAU;Gunung Tabur;Tasuk;04/08/2023;13:20 WIB;NASA-NOAA20;Medium;2,00000;1718;24.6;35.6;28.6;0.0;1.0;;;
Kalimantan Timur;BERAU;Gunung Tabur;Tasuk;07/08/2023;12:23 WIB;NASA-NOAA20;Medium;2,00000;17102;25.0;35.1;28.7;8888.0;2.0;;;
Kalimantan Timur;BERAU;Gunung Tabur;Tasuk;08/06/2023;12:48 WIB;NASA-NOAA20;Medium;2,00000;16773;24.6;34.6;27.8;8888.0;1.0;;;
Kalimantan Timur;BERAU;Gunung Tabur;Tasuk;08/08/2023;12:04 WIB;NASA-NOAA20;Medium;2,00000;17214;23.5;36.0;28.7;8888.0;2.0;;;
Kalimantan Timur;BERAU;Gunung Tabur;Tasuk;28/06/2023;13:14 WIB;NASA-NOAA20;Medium;2,00000;16959;23.6;35.0;27.2;;1.0;;;
Kalimantan Timur;BERAU;Gunung Tabur;Tasuk;30/06/2023;12:36 WIB;NASA-NOAA20;Medium;2,00000;54525;24.0;33.8;28.3;1.0;1.0;;;
Kalimantan Timur;BERAU;Gunung Tabur;Tasuk;31/08/2023;13:14 WIB;NASA-NOAA20;Medium;2,00000;16523;25.1;36.2;29.6;0.0;2.0;;;
Kalimantan Timur;BERAU;Kelay;Lesan Dayak;22/08/2023;12:42 WIB;NASA-NOAA20;Medium;1,00000;69483;24.2;33.8;28.1;0.3;1.0;;;
Kalimantan Timur;BERAU;Kelay;Long Beliu;24/08/2023;12:04 WIB;NASA-NOAA20;Medium;1,00000;72328;23.8;34.5;27.4;8888.0;1.0;;;
Kalimantan Timur;BERAU;Kelay;Long Keluh;09/08/2023;13:25 WIB;NASA-NOAA20;Medium;1,00000;89319;23.0;35.8;27.3;24.3;1.0;;;
Kalimantan Timur;BERAU;Kelay;Long Keluh;20/08/2023;13:20 WIB;NASA-NOAA20;Medium;1,00000;85402;23.5;34.3;27.7;0.0;1.0;;;
Kalimantan Timur;BERAU;Kelay;Long Pelay;02/08/2023;12:16 WIB;NASA-NOAA20;Medium;1,00000;92595;23.8;35.2;28.8;0.0;2.0;;;
Kalimantan Timur;BERAU;Kelay;Merabu;02/08/2023;12:16 WIB;NASA-NOAA20;Medium;1,00000;47327;23.8;35.2;28.8;0.0;2.0;;;
Kalimantan Timur;BERAU;Kelay;Merapun;01/08/2023;12:36 WIB;NASA-NOAA20;Medium;1,00000;33107;24.2;35.5;28.6;0.0;2.0;;;
Kalimantan Timur;BERAU;Kelay;Merapun;03/08/2023;11:57 WIB;NASA-NOAA20;Medium;1,00000;42176;24.0;36.1;29.5;0.0;2.0;;;
Kalimantan Timur;BERAU;Kelay;Merapun;06/08/2023;12:42 WIB;NASA-NOAA20;Medium;1,00000;32538;24.0;35.2;28.4;0.0;1.0;;;
Kalimantan Timur;BERAU;Kelay;Merapun;08/08/2023;12:04 WIB;NASA-NOAA20;Medium;1,00000;32699;23.5;36.0;28.7;8888.0;2.0;;;
Kalimantan Timur;BERAU;Kelay;Merapun;09/08/2023;00:43 WIB;NASA-NOAA20;Medium;1,00000;47781;23.0;35.8;27.3;24.3;1.0;;;
Kalimantan Timur;BERAU;Kelay;Merapun;10/07/2023;12:48 WIB;NASA-NOAA20;Medium;1,00000;42818;23.4;34.6;27.7;0.0;1.0;;;
Kalimantan Timur;BERAU;Kelay;Merapun;14/06/2023;12:36 WIB;NASA-NOAA20;Medium;1,00000;44266;23.6;34.8;27.8;0.0;1.0;;;
Kalimantan Timur;BERAU;Kelay;Merapun;22/08/2023;00:00 WIB;NASA-NOAA20;Medium;1,00000;43286;24.2;33.8;28.1;0.3;1.0;;;
Kalimantan Timur;BERAU;Kelay;Merapun;24/08/2023;12:04 WIB;NASA-NOAA20;Medium;1,00000;42718;23.8;34.5;27.4;8888.0;1.0;;;
Kalimantan Timur;BERAU;Kelay;Merapun;27/08/2023;12:48 WIB;NASA-NOAA20;Medium;1,00000;40535;23.6;34.2;28.3;;2.0;;;
Kalimantan Timur;BERAU;Kelay;Merapun;29/08/2023;12:10 WIB;NASA-NOAA20;Medium;1,00000;36132;23.8;33.6;29.0;0.0;2.0;;;
Kalimantan Timur;BERAU;Kelay;Merapun;31/08/2023;00:32 WIB;NASA-NOAA20;Medium;1,00000;43101;25.1;36.2;29.6;0.0;2.0;;;
Kalimantan Timur;BERAU;Kelay;Merasa;01/08/2023;12:36 WIB;NASA-NOAA20;Medium;1,00000;84484;24.2;35.5;28.6;0.0;2.0;;;
Kalimantan Timur;BERAU;Kelay;Merasa;02/08/2023;12:16 WIB;NASA-NOAA20;Medium;1,00000;80213;23.8;35.2;28.8;0.0;2.0;;;
Kalimantan Timur;BERAU;Kelay;Merasa;07/08/2023;12:23 WIB;NASA-NOAA20;Medium;1,00000;82517;25.0;35.1;28.7;8888.0;2.0;;;
Kalimantan Timur;BERAU;Kelay;Merasa;14/08/2023;11:51 WIB;NASA-NOAA20;Medium;1,00000;83221;23.8;34.1;27.3;26.7;1.0;;;
Kalimantan Timur;BERAU;Kelay;Merasa;28/07/2023;12:10 WIB;NASA-NOAA20;Medium;1,00000;8108;23.8;34.2;27.9;;2.0;;;
Kalimantan Timur;BERAU;Kelay;Merasa;29/08/2023;12:10 WIB;NASA-NOAA20;Medium;1,00000;85035;23.8;33.6;29.0;0.0;2.0;;;
Kalimantan Timur;BERAU;Kelay;Muara Lesan;01/08/2023;12:36 WIB;NASA-NOAA20;Medium;1,00000;63085;24.2;35.5;28.6;0.0;2.0;;;
Kalimantan Timur;BERAU;Kelay;Muara Lesan;05/08/2023;12:59 WIB;NASA-NOAA20;Medium;1,00000;59258;24.8;36.1;28.8;;1.0;;;
Kalimantan Timur;BERAU;Kelay;Muara Lesan;20/08/2023;13:20 WIB;NASA-NOAA20;Medium;1,00000;6095;23.5;34.3;27.7;0.0;1.0;;;
Kalimantan Timur;BERAU;Kelay;Sido Bangen;27/08/2023;12:48 WIB;NASA-NOAA20;Medium;1,00000;6543;23.6;34.2;28.3;;2.0;;;
Kalimantan Timur;BERAU;Kelay;Sido Bangen;31/08/2023;13:14 WIB;NASA-NOAA20;Medium;1,00000;65098;25.1;36.2;29.6;0.0;2.0;;;
Kalimantan Timur;BERAU;Pulau Derawan;Kasai;01/08/2023;12:36 WIB;NASA-NOAA20;Medium;2,00000;20908;24.2;35.5;28.6;0.0;2.0;;;
Kalimantan Timur;BERAU;Pulau Derawan;Kasai;02/08/2023;01:15 WIB;NASA-NOAA20;Medium;2,00000;2484;23.8;35.2;28.8;0.0;2.0;;;
Kalimantan Timur;BERAU;Pulau Derawan;Kasai;03/08/2023;11:57 WIB;NASA-NOAA20;Medium;2,00000;21159;24.0;36.1;29.5;0.0;2.0;;;
Kalimantan Timur;BERAU;Pulau Derawan;Kasai;04/08/2023;11:40 WIB;NASA-NOAA20;Medium;2,00000;21965;24.6;35.6;28.6;0.0;1.0;;;
Kalimantan Timur;BERAU;Pulau Derawan;Kasai;05/08/2023;00:17 WIB;NASA-NOAA20;Medium;2,00000;22329;24.8;36.1;28.8;;1.0;;;
Kalimantan Timur;BERAU;Pulau Derawan;Kasai;06/08/2023;12:42 WIB;NASA-NOAA20;Medium;2,00000;21024;24.0;35.2;28.4;0.0;1.0;;;
Kalimantan Timur;BERAU;Pulau Derawan;Kasai;22/08/2023;00:00 WIB;NASA-NOAA20;Medium;2,00000;27824;24.2;33.8;28.1;0.3;1.0;;;
Kalimantan Timur;BERAU;Pulau Derawan;Kasai;24/08/2023;12:04 WIB;NASA-NOAA20;Medium;2,00000;24064;23.8;34.5;27.4;8888.0;1.0;;;
Kalimantan Timur;BERAU;Pulau Derawan;Kasai;26/07/2023;12:48 WIB;NASA-NOAA20;Medium;2,00000;22449;23.4;34.0;28.2;0.0;2.0;;;
Kalimantan Timur;BERAU;Pulau Derawan;Kasai;27/08/2023;12:48 WIB;NASA-NOAA20;Medium;2,00000;2208;23.6;34.2;28.3;;2.0;;;
Kalimantan Timur;BERAU;Pulau Derawan;Pegat Batumbuk;27/07/2023;12:29 WIB;NASA-NOAA20;Medium;2,00000;8128;24.0;33.4;28.1;0.0;2.0;;;
Kalimantan Timur;BERAU;Pulau Derawan;Pegat Batumbuk;29/08/2023;12:10 WIB;NASA-NOAA20;Medium;2,00000;1124;23.8;33.6;29.0;0.0;2.0;;;
Kalimantan Timur;BERAU;Pulau Derawan;Tanjung Batu;01/08/2023;12:36 WIB;NASA-NOAA20;Medium;2,00000;23128;24.2;35.5;28.6;0.0;2.0;;;
Kalimantan Timur;BERAU;Pulau Derawan;Tanjung Batu;03/08/2023;11:57 WIB;NASA-NOAA20;Medium;2,00000;25517;24.0;36.1;29.5;0.0;2.0;;;
Kalimantan Timur;BERAU;Pulau Derawan;Tanjung Batu;06/08/2023;12:42 WIB;NASA-NOAA20;Medium;2,00000;25099;24.0;35.2;28.4;0.0;1.0;;;
Kalimantan Timur;BERAU;Pulau Derawan;Tanjung Batu;12/06/2023;00:32 WIB;NASA-NOAA20;Medium;2,00000;2589;23.4;34.9;27.8;31.6;1.0;;;
Kalimantan Timur;BERAU;Pulau Derawan;Tanjung Batu;12/08/2023;12:29 WIB;NASA-NOAA20;Medium;2,00000;22874;23.2;32.2;27.5;0.0;1.0;;;
Kalimantan Timur;BERAU;Pulau Derawan;Tanjung Batu;14/08/2023;11:51 WIB;NASA-NOAA20;Medium;2,00000;32136;23.8;34.1;27.3;26.7;1.0;;;
Kalimantan Timur;BERAU;Pulau Derawan;Tanjung Batu;15/06/2023;12:16 WIB;NASA-NOAA20;Medium;2,00000;25329;25.2;33.4;26.4;0.0;1.0;;;
Kalimantan Timur;BERAU;Pulau Derawan;Tanjung Batu;20/08/2023;11:40 WIB;NASA-NOAA20;Medium;2,00000;32132;23.5;34.3;27.7;0.0;1.0;;;
Kalimantan Timur;BERAU;Pulau Derawan;Tanjung Batu;22/08/2023;00:00 WIB;NASA-NOAA20;Medium;2,00000;36826;24.2;33.8;28.1;0.3;1.0;;;
Kalimantan Timur;BERAU;Pulau Derawan;Tanjung Batu;24/08/2023;12:04 WIB;NASA-NOAA20;Medium;2,00000;2575;23.8;34.5;27.4;8888.0;1.0;;;
Kalimantan Timur;BERAU;Pulau Derawan;Tanjung Batu;25/08/2023;00:43 WIB;NASA-NOAA20;Medium;2,00000;23978;23.8;34.5;27.2;1.0;2.0;;;
Kalimantan Timur;BERAU;Pulau Derawan;Tanjung Batu;31/08/2023;00:32 WIB;NASA-NOAA20;Medium;2,00000;25975;25.1;36.2;29.6;0.0;2.0;;;
Kalimantan Timur;BERAU;Pulau Derawan;Teluk Semanting;01/08/2023;12:36 WIB;NASA-NOAA20;Medium;2,00000;25595;24.2;35.5;28.6;0.0;2.0;;;
Kalimantan Timur;BERAU;Pulau Derawan;Teluk Semanting;03/08/2023;11:57 WIB;NASA-NOAA20;Medium;2,00000;33032;24.0;36.1;29.5;0.0;2.0;;;
Kalimantan Timur;BERAU;Pulau Derawan;Teluk Semanting;10/08/2023;13:08 WIB;NASA-NOAA20;Medium;2,00000;25544;23.7;34.4;27.4;23.5;1.0;;;
Kalimantan Timur;BERAU;Pulau Derawan;Teluk Semanting;20/07/2023;12:59 WIB;NASA-NOAA20;Medium;2,00000;24123;24.0;32.7;27.5;17.2;2.0;;;
Kalimantan Timur;BERAU;Pulau Derawan;Teluk Semanting;24/08/2023;12:04 WIB;NASA-NOAA20;Medium;2,00000;27448;23.8;34.5;27.4;8888.0;1.0;;;
Kalimantan Timur;BERAU;Pulau Derawan;Teluk Semanting;30/07/2023;13:14 WIB;NASA-NOAA20;Medium;2,00000;23968;22.2;34.5;27.7;0.0;2.0;;;
Kalimantan Timur;BERAU;Pulau Derawan;Teluk Semanting;31/08/2023;13:14 WIB;NASA-NOAA20;Medium;2,00000;28768;25.1;36.2;29.6;0.0;2.0;;;
Kalimantan Timur;BERAU;Sambaliung;Bena Baru;01/08/2023;12:36 WIB;NASA-NOAA20;Medium;1,00000;96606;24.2;35.5;28.6;0.0;2.0;;;
Kalimantan Timur;BERAU;Sambaliung;Bena Baru;05/07/2023;12:42 WIB;NASA-NOAA20;Medium;1,00000;98989;23.5;32.7;27.5;8888.0;1.0;;;
Kalimantan Timur;BERAU;Sambaliung;Bena Baru;06/08/2023;00:00 WIB;NASA-NOAA20;Medium;1,00000;94201;24.0;35.2;28.4;0.0;1.0;;;
Kalimantan Timur;BERAU;Sambaliung;Bena Baru;08/06/2023;12:48 WIB;NASA-NOAA20;Medium;1,00000;96462;24.6;34.6;27.8;8888.0;1.0;;;
Kalimantan Timur;BERAU;Sambaliung;Bena Baru;08/08/2023;12:04 WIB;NASA-NOAA20;Medium;1,00000;98155;23.5;36.0;28.7;8888.0;2.0;;;
Kalimantan Timur;BERAU;Sambaliung;Bena Baru;14/08/2023;00:49 WIB;NASA-NOAA20;Medium;1,00000;99186;23.8;34.1;27.3;26.7;1.0;;;
Kalimantan Timur;BERAU;Sambaliung;Bena Baru;20/08/2023;13:20 WIB;NASA-NOAA20;Medium;1,00000;98286;23.5;34.3;27.7;0.0;1.0;;;
Kalimantan Timur;BERAU;Sambaliung;Bena Baru;27/07/2023;12:29 WIB;NASA-NOAA20;Medium;1,00000;97264;24.0;33.4;28.1;0.0;2.0;;;
Kalimantan Timur;BERAU;Sambaliung;Bena Baru;29/08/2023;12:10 WIB;NASA-NOAA20;Medium;1,00000;94863;23.8;33.6;29.0;0.0;2.0;;;
Kalimantan Timur;BERAU;Sambaliung;Gurimbang;27/08/2023;12:48 WIB;NASA-NOAA20;Medium;2,00000;2792;23.6;34.2;28.3;;2.0;;;
Kalimantan Timur;BERAU;Sambaliung;Inaran;01/08/2023;12:36 WIB;NASA-NOAA20;Medium;1,00000;99673;24.2;35.5;28.6;0.0;2.0;;;
Kalimantan Timur;BERAU;Sambaliung;Inaran;08/08/2023;12:04 WIB;NASA-NOAA20;Medium;2,00000;3999;23.5;36.0;28.7;8888.0;2.0;;;
Kalimantan Timur;BERAU;Sambaliung;Long Lanuk;14/08/2023;00:49 WIB;NASA-NOAA20;Medium;1,00000;82298;23.8;34.1;27.3;26.7;1.0;;;
Kalimantan Timur;BERAU;Sambaliung;Long Lanuk;27/08/2023;12:48 WIB;NASA-NOAA20;Medium;1,00000;93089;23.6;34.2;28.3;;2.0;;;
Kalimantan Timur;BERAU;Sambaliung;Long Lanuk;31/07/2023;12:53 WIB;NASA-NOAA20;Medium;1,00000;9264;22.8;36.5;27.8;0.0;2.0;;;
Kalimantan Timur;BERAU;Sambaliung;Pegat Bukur;03/08/2023;11:57 WIB;NASA-NOAA20;Medium;2,00000;2091;24.0;36.1;29.5;0.0;2.0;;;
Kalimantan Timur;BERAU;Sambaliung;Pegat Bukur;21/08/2023;12:59 WIB;NASA-NOAA20;Medium;2,00000;4869;24.0;34.9;27.6;27.4;1.0;;;
Kalimantan Timur;BERAU;Sambaliung;Pegat Bukur;24/06/2023;12:48 WIB;NASA-NOAA20;Medium;2,00000;6456;24.6;33.8;28.2;0.8;1.0;;;
Kalimantan Timur;BERAU;Sambaliung;Pilanjau;06/08/2023;12:42 WIB;NASA-NOAA20;Medium;1,00000;92768;24.0;35.2;28.4;0.0;1.0;;;
Kalimantan Timur;BERAU;Sambaliung;Rantau Panjang;02/07/2023;00:56 WIB;NASA-NOAA20;Medium;2,00000;8672;23.7;33.6;27.2;8888.0;1.0;;;
Kalimantan Timur;BERAU;Sambaliung;Rantau Panjang;05/06/2023;01:02 WIB;NASA-NOAA20;Medium;2,00000;8743;24.0;32.8;27.5;8888.0;1.0;;;
Kalimantan Timur;BERAU;Sambaliung;Rantau Panjang;27/08/2023;12:48 WIB;NASA-NOAA20;Medium;2,00000;7221;23.6;34.2;28.3;;2.0;;;
Kalimantan Timur;BERAU;Sambaliung;Rantau Panjang;28/07/2023;12:10 WIB;NASA-NOAA20;Medium;2,00000;9168;23.8;34.2;27.9;;2.0;;;
Kalimantan Timur;BERAU;Sambaliung;Rantau Panjang;29/07/2023;11:51 WIB;NASA-NOAA20;Medium;2,00000;6563;22.4;34.0;27.6;0.0;2.0;;;
Kalimantan Timur;BERAU;Sambaliung;Rantau Panjang;31/07/2023;12:53 WIB;NASA-NOAA20;Medium;2,00000;6909;22.8;36.5;27.8;0.0;2.0;;;
Kalimantan Timur;BERAU;Sambaliung;Rantau Panjang;31/08/2023;13:14 WIB;NASA-NOAA20;Medium;2,00000;11835;25.1;36.2;29.6;0.0;2.0;;;
Kalimantan Timur;BERAU;Sambaliung;Suaran;06/08/2023;12:42 WIB;NASA-NOAA20;Medium;1,00000;99572;24.0;35.2;28.4;0.0;1.0;;;
Kalimantan Timur;BERAU;Sambaliung;Suaran;27/07/2023;12:29 WIB;NASA-NOAA20;Medium;1,00000;99426;24.0;33.4;28.1;0.0;2.0;;;
Kalimantan Timur;BERAU;Sambaliung;Sukan Tengah;05/08/2023;12:59 WIB;NASA-NOAA20;Medium;2,00000;11725;24.8;36.1;28.8;;1.0;;;
Kalimantan Timur;BERAU;Sambaliung;Sukan Tengah;06/08/2023;12:42 WIB;NASA-NOAA20;Medium;2,00000;14191;24.0;35.2;28.4;0.0;1.0;;;
